date,l_ipn,r_asn,f,label
11-09-2006,0,15802,1,-1
11-09-2006,0,20231,1,-1
11-09-2006,0,22572,1,-1
11-09-2006,0,26407,1,-1
11-09-2006,0,28502,1,-1
11-09-2006,0,30998,1,-1
11-09-2006,0,32475,1,-1
11-09-2006,0,34512,1,-1
11-09-2006,0,35554,1,-1
11-09-2006,2,25,2,1
11-09-2006,2,209,40,1
11-09-2006,2,679,183,1
11-09-2006,2,1312,91,1
11-09-2006,2,3561,11,-1
11-09-2006,2,3598,2,-1
11-09-2006,2,4181,1,-1
11-09-2006,2,4323,5,-1
11-09-2006,2,5617,90,-1
11-09-2006,2,5650,8,-1
11-09-2006,2,7018,67,-1
11-09-2006,2,7132,23,-1
11-09-2006,2,7377,87,-1
11-09-2006,2,11414,17,-1
11-09-2006,2,16467,1,-1
11-09-2006,2,19918,497,-1
11-09-2006,2,20057,61,-1
11-09-2006,2,22625,1,-1
11-09-2006,2,27431,1,-1
11-09-2006,2,29863,4,-1
11-09-2006,2,30099,4,-1
11-09-2006,2,33260,4,-1
11-09-2006,2,33651,46,-1
11-09-2006,2,36384,2,-1
11-09-2006,3,2259,6,-1
11-09-2006,3,4134,6,-1
11-09-2006,3,4637,1,-1
11-09-2006,3,4837,1,-1
11-09-2006,3,5617,2,-1
11-09-2006,3,6128,1,-1
11-09-2006,3,7015,1,-1
11-09-2006,3,8970,5,-1
11-09-2006,3,10026,1,-1
11-09-2006,3,10950,1,-1
11-09-2006,3,16526,5,-1
11-09-2006,3,19262,2,-1
11-09-2006,3,21844,1,-1
11-09-2006,3,26496,1,-1
11-09-2006,3,29544,1,-1
11-09-2006,4,3561,2,-1
11-09-2006,4,4323,1,-1
11-09-2006,4,5617,220,-1
11-09-2006,4,7132,50,-1
11-09-2006,4,14778,8,-1
11-09-2006,4,20001,8,-1
11-09-2006,4,22773,21,-1
11-09-2006,4,23342,1,-1
11-09-2006,4,31976,84,-1
11-09-2006,6,2259,1,-1
11-09-2006,6,4134,9,-1
11-09-2006,6,4538,1,-1
11-09-2006,6,4812,1,-1
11-09-2006,6,4837,4,-1
11-09-2006,6,5617,3,-1
11-09-2006,6,6128,2,-1
11-09-2006,6,7015,2,-1
11-09-2006,6,8970,6,-1
11-09-2006,6,9318,2,-1
11-09-2006,6,9808,1,-1
11-09-2006,6,10950,1,-1
11-09-2006,6,15169,1,-1
11-09-2006,6,16526,6,-1
11-09-2006,6,18118,2,-1
11-09-2006,6,19262,4,-1
11-09-2006,6,29544,1,-1
11-09-2006,7,109,13,1
11-09-2006,7,1239,9,1
11-09-2006,7,2152,1,-1
11-09-2006,7,2914,7,-1
11-09-2006,7,3701,2,-1
11-09-2006,7,4837,2,-1
11-09-2006,7,6128,5,-1
11-09-2006,7,6432,10,-1
11-09-2006,7,7015,4,-1
11-09-2006,7,8070,1,-1
11-09-2006,7,8075,2,-1
11-09-2006,7,9156,7,-1
11-09-2006,7,11305,14,-1
11-09-2006,7,11486,8,-1
11-09-2006,7,12168,1,-1
11-09-2006,7,15169,49,-1
11-09-2006,7,16526,6,-1
11-09-2006,7,18924,48,-1
11-09-2006,7,19024,2,-1
11-09-2006,7,19262,7,-1
11-09-2006,7,20940,7,-1
11-09-2006,7,21844,129,-1
11-09-2006,7,22277,2,-1
11-09-2006,7,25973,38,-1
11-09-2006,7,26201,15,-1
11-09-2006,7,26347,5,-1
11-09-2006,7,30099,9,-1
11-09-2006,7,30176,9,-1
11-09-2006,7,30589,4,-1
11-09-2006,7,36856,17,-1
11-09-2006,8,3,51,1
11-09-2006,8,14,8,1
11-09-2006,8,27,2,1
11-09-2006,8,81,8,1
11-09-2006,8,109,13,1
11-09-2006,8,226,2,1
11-09-2006,8,1668,11,1
11-09-2006,8,1842,4,1
11-09-2006,8,2152,11,-1
11-09-2006,8,2914,39,-1
11-09-2006,8,3356,6,-1
11-09-2006,8,3388,6,-1
11-09-2006,8,3561,4,-1
11-09-2006,8,3701,1,-1
11-09-2006,8,3957,25,-1
11-09-2006,8,4355,6,-1
11-09-2006,8,4837,1,-1
11-09-2006,8,5662,9,-1
11-09-2006,8,6128,1,-1
11-09-2006,8,6453,8,-1
11-09-2006,8,6650,3,-1
11-09-2006,8,7015,2,-1
11-09-2006,8,7018,96,-1
11-09-2006,8,7355,28,-1
11-09-2006,8,8070,7,-1
11-09-2006,8,8075,2,-1
11-09-2006,8,10755,125,-1
11-09-2006,8,11944,1,-1
11-09-2006,8,12168,2,-1
11-09-2006,8,12306,14,-1
11-09-2006,8,12437,2,-1
11-09-2006,8,13462,3,-1
11-09-2006,8,13749,1,-1
11-09-2006,8,14135,1,-1
11-09-2006,8,15169,496,-1
11-09-2006,8,16509,11,-1
11-09-2006,8,19262,2,-1
11-09-2006,8,20940,12,-1
11-09-2006,8,21844,13,-1
11-09-2006,8,23123,1,-1
11-09-2006,8,23320,3,-1
11-09-2006,8,23342,2,-1
11-09-2006,8,23352,4,-1
11-09-2006,8,26238,13,-1
11-09-2006,8,26753,2,-1
11-09-2006,8,27522,13,-1
11-09-2006,8,29838,3,-1
11-09-2006,8,29873,11,-1
11-09-2006,8,30217,28,-1
11-09-2006,8,30315,6,-1
11-09-2006,8,32878,5,-1
11-09-2006,8,36856,4,-1
11-09-2006,9,209,38,1
11-09-2006,9,680,13,1
11-09-2006,9,714,22,1
11-09-2006,9,1239,3,1
11-09-2006,9,2152,182,-1
11-09-2006,9,2914,5,-1
11-09-2006,9,3379,44,-1
11-09-2006,9,3561,11,-1
11-09-2006,9,3614,19,-1
11-09-2006,9,3707,30,-1
11-09-2006,9,3901,18,-1
11-09-2006,9,4264,3,-1
11-09-2006,9,4265,5,-1
11-09-2006,9,4513,4,-1
11-09-2006,9,5779,459,-1
11-09-2006,9,6307,5,-1
11-09-2006,9,6432,24,-1
11-09-2006,9,6453,35,-1
11-09-2006,9,6478,2,-1
11-09-2006,9,6939,9,-1
11-09-2006,9,7018,15,-1
11-09-2006,9,7228,3,-1
11-09-2006,9,7342,2,-1
11-09-2006,9,7743,18,-1
11-09-2006,9,8002,1,-1
11-09-2006,9,8070,3,-1
11-09-2006,9,8075,2,-1
11-09-2006,9,10763,1,-1
11-09-2006,9,10788,110,-1
11-09-2006,9,10794,66,-1
11-09-2006,9,10912,22,-1
11-09-2006,9,11022,4,-1
11-09-2006,9,11486,11,-1
11-09-2006,9,11922,1,-1
11-09-2006,9,12168,7,-1
11-09-2006,9,12179,2,-1
11-09-2006,9,12182,20,-1
11-09-2006,9,14492,2,-1
11-09-2006,9,14711,3,-1
11-09-2006,9,14779,9,-1
11-09-2006,9,14780,668,-1
11-09-2006,9,14829,7,-1
11-09-2006,9,14992,2,-1
11-09-2006,9,15169,269,-1
11-09-2006,9,16429,1,-1
11-09-2006,9,16432,7,-1
11-09-2006,9,17110,20,-1
11-09-2006,9,17225,5,-1
11-09-2006,9,17228,6,-1
11-09-2006,9,19296,5,-1
11-09-2006,9,19443,1,-1
11-09-2006,9,20940,319,-1
11-09-2006,9,21709,3,-1
11-09-2006,9,21844,19,-1
11-09-2006,9,22277,4,-1
11-09-2006,9,22883,2,-1
11-09-2006,9,23504,15,-1
11-09-2006,9,26062,4,-1
11-09-2006,9,26101,110,-1
11-09-2006,9,26627,49,-1
11-09-2006,9,29720,4,-1
11-09-2006,9,31883,2,-1
11-09-2006,9,33419,1,-1
11-09-2006,9,36088,336,-1
11-09-2006,9,36420,2,-1
11-09-2006,9,36856,6,-1
12-09-2006,0,2514,1,-1
12-09-2006,0,2518,1,-1
12-09-2006,0,2711,1,-1
12-09-2006,0,2764,1,-1
12-09-2006,0,2828,1,-1
12-09-2006,0,3215,1,-1
12-09-2006,0,3249,1,-1
12-09-2006,0,3269,1,-1
12-09-2006,0,3549,1,-1
12-09-2006,0,3561,52,-1
12-09-2006,0,3671,9,-1
12-09-2006,0,4134,20,-1
12-09-2006,0,5617,1218,-1
12-09-2006,0,6147,1,-1
12-09-2006,0,6332,1,-1
12-09-2006,0,6395,1,-1
12-09-2006,0,6432,2,-1
12-09-2006,0,6461,2,-1
12-09-2006,0,6724,1,-1
12-09-2006,0,6939,1,-1
12-09-2006,0,6993,2,-1
12-09-2006,0,7066,2,-1
12-09-2006,0,7643,1,-1
12-09-2006,0,7738,1,-1
12-09-2006,0,8075,1,-1
12-09-2006,0,9394,1,-1
12-09-2006,0,10796,1,-1
12-09-2006,0,12322,1,-1
12-09-2006,0,12479,1,-1
12-09-2006,0,12874,1,-1
12-09-2006,0,13462,28,-1
12-09-2006,0,15270,1,-1
12-09-2006,0,16010,1,-1
12-09-2006,0,16124,1,-1
12-09-2006,0,16509,1,-1
12-09-2006,0,17897,1,-1
12-09-2006,0,19094,1,-1
12-09-2006,0,19444,1,-1
12-09-2006,0,21522,1,-1
12-09-2006,0,25973,1,-1
12-09-2006,0,26407,1,-1
12-09-2006,0,29717,1,-1
12-09-2006,0,33070,1,-1
12-09-2006,0,33379,2,-1
12-09-2006,0,36351,1,-1
12-09-2006,2,209,31,1
12-09-2006,2,553,95,1
12-09-2006,2,679,324,1
12-09-2006,2,1312,84,1
12-09-2006,2,2514,1,-1
12-09-2006,2,3388,6,-1
12-09-2006,2,3561,11,-1
12-09-2006,2,4134,21,-1
12-09-2006,2,4323,2,-1
12-09-2006,2,4983,60,-1
12-09-2006,2,6360,1,-1
12-09-2006,2,7018,44,-1
12-09-2006,2,7377,83,-1
12-09-2006,2,8001,1,-1
12-09-2006,2,10796,1,-1
12-09-2006,2,11414,15,-1
12-09-2006,2,11442,3,-1
12-09-2006,2,12322,17,-1
12-09-2006,2,13749,1,-1
12-09-2006,2,15180,136,-1
12-09-2006,2,16124,1,-1
12-09-2006,2,19094,1,-1
12-09-2006,2,19918,467,-1
12-09-2006,2,26803,9,-1
12-09-2006,2,29863,7,-1
12-09-2006,2,30099,3,-1
12-09-2006,2,33260,4,-1
12-09-2006,2,33651,40,-1
12-09-2006,3,852,6,1
12-09-2006,3,1221,1,1
12-09-2006,3,1680,1,1
12-09-2006,3,2514,1,-1
12-09-2006,3,4134,3,-1
12-09-2006,3,4766,3,-1
12-09-2006,3,5078,2,-1
12-09-2006,3,5650,1,-1
12-09-2006,3,6197,1,-1
12-09-2006,3,7066,2,-1
12-09-2006,3,7132,2,-1
12-09-2006,3,9929,3,-1
12-09-2006,3,12322,1,-1
12-09-2006,3,16124,1,-1
12-09-2006,3,17222,1,-1
12-09-2006,3,19094,1,-1
12-09-2006,3,26496,2,-1
12-09-2006,3,32267,2,-1
12-09-2006,3,33718,1,-1
12-09-2006,4,2514,1,-1
12-09-2006,4,3561,4,-1
12-09-2006,4,4134,1959,-1
12-09-2006,4,4264,1,-1
12-09-2006,4,6428,1,-1
12-09-2006,4,7066,1,-1
12-09-2006,4,7132,2,-1
12-09-2006,4,12322,12,-1
12-09-2006,4,14778,8,-1
12-09-2006,4,15180,149,-1
12-09-2006,4,16124,1,-1
12-09-2006,4,17222,1,-1
12-09-2006,4,19094,1,-1
12-09-2006,4,23342,3,-1
12-09-2006,4,29895,48,-1
12-09-2006,4,31976,83,-1
12-09-2006,6,852,7,1
12-09-2006,6,2514,1,-1
12-09-2006,6,4134,1,-1
12-09-2006,6,4766,3,-1
12-09-2006,6,5078,2,-1
12-09-2006,6,5650,2,-1
12-09-2006,6,6197,2,-1
12-09-2006,6,7066,2,-1
12-09-2006,6,7132,5,-1
12-09-2006,6,9808,1,-1
12-09-2006,6,9929,4,-1
12-09-2006,6,9930,2,-1
12-09-2006,6,12322,1,-1
12-09-2006,6,15180,2,-1
12-09-2006,6,16124,1,-1
12-09-2006,6,17222,1,-1
12-09-2006,6,19094,2,-1
12-09-2006,6,26496,2,-1
12-09-2006,6,32267,2,-1
12-09-2006,7,88,18,1
12-09-2006,7,109,8,1
12-09-2006,7,680,2,1
12-09-2006,7,2152,1,-1
12-09-2006,7,3701,1,-1
12-09-2006,7,4766,2,-1
12-09-2006,7,5650,2,-1
12-09-2006,7,8070,1,-1
12-09-2006,7,8075,2,-1
12-09-2006,7,9156,7,-1
12-09-2006,7,9394,3,-1
12-09-2006,7,15169,31,-1
12-09-2006,7,18101,6,-1
12-09-2006,7,18924,48,-1
12-09-2006,7,20940,1,-1
12-09-2006,7,21844,194,-1
12-09-2006,7,25973,50,-1
12-09-2006,7,36856,11,-1
12-09-2006,8,109,9,1
12-09-2006,8,209,4,1
12-09-2006,8,378,17,1
12-09-2006,8,559,13,1
12-09-2006,8,702,3,1
12-09-2006,8,786,1,1
12-09-2006,8,1668,16,1
12-09-2006,8,2152,9,-1
12-09-2006,8,3561,1,-1
12-09-2006,8,3701,1,-1
12-09-2006,8,3957,4,-1
12-09-2006,8,5650,1,-1
12-09-2006,8,5662,41,-1
12-09-2006,8,6629,1,-1
12-09-2006,8,7018,23,-1
12-09-2006,8,8075,2,-1
12-09-2006,8,9394,2,-1
12-09-2006,8,12168,58,-1
12-09-2006,8,15169,357,-1
12-09-2006,8,16509,4,-1
12-09-2006,8,18101,1,-1
12-09-2006,8,18713,8,-1
12-09-2006,8,26238,3,-1
12-09-2006,8,30217,14,-1
12-09-2006,8,32878,2,-1
12-09-2006,8,36856,2,-1
12-09-2006,9,111,3,1
12-09-2006,9,209,16,1
12-09-2006,9,701,1,1
12-09-2006,9,1668,2,1
12-09-2006,9,2152,112,-1
12-09-2006,9,2386,7,-1
12-09-2006,9,2914,41,-1
12-09-2006,9,3356,2,-1
12-09-2006,9,3561,41,-1
12-09-2006,9,3707,5,-1
12-09-2006,9,4182,23,-1
12-09-2006,9,4267,4,-1
12-09-2006,9,4323,53,-1
12-09-2006,9,5779,236,-1
12-09-2006,9,6381,5,-1
12-09-2006,9,6432,26,-1
12-09-2006,9,7018,2,-1
12-09-2006,9,7132,17,-1
12-09-2006,9,8070,5,-1
12-09-2006,9,8075,59,-1
12-09-2006,9,8182,2,-1
12-09-2006,9,9221,5,-1
12-09-2006,9,10316,11,-1
12-09-2006,9,10794,17,-1
12-09-2006,9,10910,4,-1
12-09-2006,9,10933,1,-1
12-09-2006,9,10966,2,-1
12-09-2006,9,11486,27,-1
12-09-2006,9,11817,4,-1
12-09-2006,9,11922,1,-1
12-09-2006,9,11944,3,-1
12-09-2006,9,12168,7,-1
12-09-2006,9,12182,11,-1
12-09-2006,9,12217,4,-1
12-09-2006,9,13884,1,-1
12-09-2006,9,14280,2,-1
12-09-2006,9,14494,2,-1
12-09-2006,9,14711,3,-1
12-09-2006,9,14719,18,-1
12-09-2006,9,14780,433,-1
12-09-2006,9,14992,19,-1
12-09-2006,9,15169,497,-1
12-09-2006,9,15226,19,-1
12-09-2006,9,16966,7,-1
12-09-2006,9,19262,3,-1
12-09-2006,9,19296,8,-1
12-09-2006,9,20940,181,-1
12-09-2006,9,21844,71,-1
12-09-2006,9,22883,4,-1
12-09-2006,9,25751,3,-1
12-09-2006,9,26085,31,-1
12-09-2006,9,26101,159,-1
12-09-2006,9,26228,5,-1
12-09-2006,9,26381,5,-1
12-09-2006,9,26496,6,-1
12-09-2006,9,30315,2,-1
12-09-2006,9,32787,12,-1
12-09-2006,9,33419,13,-1
12-09-2006,9,33694,3,-1
12-09-2006,9,36088,184,-1
12-09-2006,9,36420,2,-1
12-09-2006,9,36856,2,-1
13-09-2006,0,600,1,1
13-09-2006,0,701,1,1
13-09-2006,0,2514,1442,-1
13-09-2006,0,2764,1,-1
13-09-2006,0,2914,2,-1
13-09-2006,0,3352,2,-1
13-09-2006,0,3356,1,-1
13-09-2006,0,3462,3,-1
13-09-2006,0,3561,72,-1
13-09-2006,0,3671,4,-1
13-09-2006,0,4134,1,-1
13-09-2006,0,4544,1,-1
13-09-2006,0,4755,1,-1
13-09-2006,0,5413,1,-1
13-09-2006,0,5462,1,-1
13-09-2006,0,6432,1,-1
13-09-2006,0,6461,1,-1
13-09-2006,0,6724,1,-1
13-09-2006,0,6939,1,-1
13-09-2006,0,7018,1,-1
13-09-2006,0,7643,1,-1
13-09-2006,0,7738,1,-1
13-09-2006,0,8052,1,-1
13-09-2006,0,8167,1,-1
13-09-2006,0,8346,1,-1
13-09-2006,0,9824,1,-1
13-09-2006,0,10036,1,-1
13-09-2006,0,11398,1,-1
13-09-2006,0,13446,1,-1
13-09-2006,0,13462,26,-1
13-09-2006,0,13867,2,-1
13-09-2006,0,14742,1,-1
13-09-2006,0,16509,1,-1
13-09-2006,0,16810,1,-1
13-09-2006,0,17228,1,-1
13-09-2006,0,17444,1,-1
13-09-2006,0,17964,3,-1
13-09-2006,0,19262,1,-1
13-09-2006,0,19296,1,-1
13-09-2006,0,19893,1,-1
13-09-2006,0,23531,1,-1
13-09-2006,0,24587,1,-1
13-09-2006,0,26831,1,-1
13-09-2006,0,28573,1,-1
13-09-2006,0,29717,1,-1
13-09-2006,0,29870,1,-1
13-09-2006,0,30099,1,-1
13-09-2006,0,33287,1,-1
13-09-2006,0,33379,1,-1
13-09-2006,0,33657,1,-1
13-09-2006,0,34788,1,-1
13-09-2006,0,36727,1,-1
13-09-2006,2,81,1,1
13-09-2006,2,209,35,1
13-09-2006,2,553,288,1
13-09-2006,2,1312,98,1
13-09-2006,2,2514,1442,-1
13-09-2006,2,3557,1,-1
13-09-2006,2,3561,3,-1
13-09-2006,2,3598,7,-1
13-09-2006,2,4134,1,-1
13-09-2006,2,4323,3,-1
13-09-2006,2,4755,2,-1
13-09-2006,2,6079,1,-1
13-09-2006,2,7018,238,-1
13-09-2006,2,7132,3,-1
13-09-2006,2,7377,97,-1
13-09-2006,2,11414,38,-1
13-09-2006,2,17222,1162,-1
13-09-2006,2,17964,124,-1
13-09-2006,2,18530,9,-1
13-09-2006,2,19918,260,-1
13-09-2006,2,23504,11,-1
13-09-2006,2,29863,6,-1
13-09-2006,2,30099,11,-1
13-09-2006,2,33260,3,-1
13-09-2006,2,33651,615,-1
13-09-2006,2,36828,6,-1
13-09-2006,3,3561,1,-1
13-09-2006,3,4134,1,-1
13-09-2006,3,4812,2,-1
13-09-2006,3,6478,1,-1
13-09-2006,3,6994,2,-1
13-09-2006,3,9457,2,-1
13-09-2006,3,9929,1,-1
13-09-2006,3,9930,2,-1
13-09-2006,3,11426,1,-1
13-09-2006,3,11530,3,-1
13-09-2006,3,17964,1,-1
13-09-2006,3,25577,2,-1
13-09-2006,3,26496,3,-1
13-09-2006,4,1668,10,1
13-09-2006,4,2514,1442,-1
13-09-2006,4,2856,1,-1
13-09-2006,4,3561,2,-1
13-09-2006,4,4134,488,-1
13-09-2006,4,4323,1,-1
13-09-2006,4,6478,3,-1
13-09-2006,4,7132,39,-1
13-09-2006,4,8560,36,-1
13-09-2006,4,9156,1,-1
13-09-2006,4,14778,6,-1
13-09-2006,4,16936,5,-1
13-09-2006,4,17222,1316,-1
13-09-2006,4,17964,3,-1
13-09-2006,4,23342,1,-1
13-09-2006,4,31976,86,-1
13-09-2006,4,33287,1,-1
13-09-2006,4,33651,79,-1
13-09-2006,4,36856,10,-1
13-09-2006,6,3561,2,-1
13-09-2006,6,4134,1,-1
13-09-2006,6,4812,3,-1
13-09-2006,6,4837,4,-1
13-09-2006,6,6478,2,-1
13-09-2006,6,9318,6,-1
13-09-2006,6,9808,5,-1
13-09-2006,6,9929,3,-1
13-09-2006,6,9930,1,-1
13-09-2006,6,11426,2,-1
13-09-2006,6,11530,4,-1
13-09-2006,6,17222,2,-1
13-09-2006,6,17964,1,-1
13-09-2006,6,21844,2,-1
13-09-2006,6,25577,2,-1
13-09-2006,6,26496,4,-1
13-09-2006,6,33287,2,-1
13-09-2006,7,109,6,1
13-09-2006,7,209,10,1
13-09-2006,7,226,9,1
13-09-2006,7,1680,1,1
13-09-2006,7,2152,23,-1
13-09-2006,7,2914,3,-1
13-09-2006,7,3561,9,-1
13-09-2006,7,3701,2,-1
13-09-2006,7,4565,7,-1
13-09-2006,7,4814,1,-1
13-09-2006,7,6453,2,-1
13-09-2006,7,7132,38,-1
13-09-2006,7,7342,2,-1
13-09-2006,7,8070,9,-1
13-09-2006,7,8075,13,-1
13-09-2006,7,9156,8,-1
13-09-2006,7,11426,2,-1
13-09-2006,7,11456,4,-1
13-09-2006,7,11479,13,-1
13-09-2006,7,11486,3,-1
13-09-2006,7,12182,9,-1
13-09-2006,7,14743,1,-1
13-09-2006,7,14780,73,-1
13-09-2006,7,15169,79,-1
13-09-2006,7,18924,48,-1
13-09-2006,7,19057,23,-1
13-09-2006,7,20940,15,-1
13-09-2006,7,21844,253,-1
13-09-2006,7,25751,2,-1
13-09-2006,7,25973,75,-1
13-09-2006,7,26101,9,-1
13-09-2006,7,27357,4,-1
13-09-2006,7,31883,2,-1
13-09-2006,7,33070,2,-1
13-09-2006,7,36856,20,-1
13-09-2006,8,3,10,1
13-09-2006,8,18,13,1
13-09-2006,8,109,6,1
13-09-2006,8,1668,4,1
13-09-2006,8,1680,1,1
13-09-2006,8,1784,1,1
13-09-2006,8,2152,3,-1
13-09-2006,8,2843,12,-1
13-09-2006,8,2914,4,-1
13-09-2006,8,3575,2,-1
13-09-2006,8,3701,1,-1
13-09-2006,8,4323,6,-1
13-09-2006,8,4814,1,-1
13-09-2006,8,5650,3,-1
13-09-2006,8,5662,12,-1
13-09-2006,8,7018,11,-1
13-09-2006,8,8075,2,-1
13-09-2006,8,8365,6,-1
13-09-2006,8,10532,1,-1
13-09-2006,8,11426,1,-1
13-09-2006,8,11643,4,-1
13-09-2006,8,12168,39,-1
13-09-2006,8,13749,1,-1
13-09-2006,8,14173,4,-1
13-09-2006,8,15169,203,-1
13-09-2006,8,16458,2,-1
13-09-2006,8,21840,4,-1
13-09-2006,8,21844,70,-1
13-09-2006,8,22277,3,-1
13-09-2006,8,22822,3,-1
13-09-2006,8,25847,7,-1
13-09-2006,8,26101,8,-1
13-09-2006,8,30176,6,-1
13-09-2006,8,30217,5,-1
13-09-2006,8,30496,1,-1
13-09-2006,8,30687,1,-1
13-09-2006,8,32329,1,-1
13-09-2006,8,36420,8,-1
13-09-2006,8,36561,91,-1
13-09-2006,8,36856,4,-1
13-09-2006,9,111,1,1
13-09-2006,9,209,2,1
13-09-2006,9,226,58,1
13-09-2006,9,2152,85,-1
13-09-2006,9,3561,35,-1
13-09-2006,9,4182,13,-1
13-09-2006,9,4323,71,-1
13-09-2006,9,5779,137,-1
13-09-2006,9,7018,1,-1
13-09-2006,9,8070,3,-1
13-09-2006,9,8075,2,-1
13-09-2006,9,8137,6,-1
13-09-2006,9,10763,1,-1
13-09-2006,9,11266,326,-1
13-09-2006,9,11944,42,-1
13-09-2006,9,14780,323,-1
13-09-2006,9,14829,2,-1
13-09-2006,9,15169,216,-1
13-09-2006,9,16509,2,-1
13-09-2006,9,20940,26,-1
13-09-2006,9,26101,46,-1
13-09-2006,9,26228,2,-1
13-09-2006,9,26753,22,-1
13-09-2006,9,31883,3,-1
13-09-2006,9,36088,85,-1
13-09-2006,9,36856,2,-1
14-09-2006,0,209,1,1
14-09-2006,0,701,2,1
14-09-2006,0,3320,1,-1
14-09-2006,0,3462,2,-1
14-09-2006,0,3561,30,-1
14-09-2006,0,3671,18,-1
14-09-2006,0,4589,1,-1
14-09-2006,0,4618,1,-1
14-09-2006,0,4812,1,-1
14-09-2006,0,5413,1,-1
14-09-2006,0,6432,1,-1
14-09-2006,0,6461,1,-1
14-09-2006,0,6478,1,-1
14-09-2006,0,6724,1,-1
14-09-2006,0,6939,1,-1
14-09-2006,0,6993,1,-1
14-09-2006,0,7132,1,-1
14-09-2006,0,7377,6,-1
14-09-2006,0,7393,1,-1
14-09-2006,0,7738,1,-1
14-09-2006,0,9121,1,-1
14-09-2006,0,9143,1,-1
14-09-2006,0,10318,1,-1
14-09-2006,0,11290,7,-1
14-09-2006,0,11486,1,-1
14-09-2006,0,11829,1,-1
14-09-2006,0,12262,1,-1
14-09-2006,0,12271,1,-1
14-09-2006,0,13462,18,-1
14-09-2006,0,13867,1,-1
14-09-2006,0,15290,2,-1
14-09-2006,0,17557,1,-1
14-09-2006,0,17897,1,-1
14-09-2006,0,22047,1,-1
14-09-2006,0,23850,1,-1
14-09-2006,0,26085,2,-1
14-09-2006,0,26101,2,-1
14-09-2006,0,26228,1,-1
14-09-2006,0,27699,2,-1
14-09-2006,0,28719,1,-1
14-09-2006,0,29717,1,-1
14-09-2006,0,30099,1,-1
14-09-2006,0,33287,2,-1
14-09-2006,0,33668,1,-1
14-09-2006,2,209,23,1
14-09-2006,2,553,284,1
14-09-2006,2,1312,86,1
14-09-2006,2,1916,3,1
14-09-2006,2,3561,8,-1
14-09-2006,2,3575,1,-1
14-09-2006,2,3659,2,-1
14-09-2006,2,4323,4,-1
14-09-2006,2,4618,1,-1
14-09-2006,2,4983,3,-1
14-09-2006,2,6106,2,-1
14-09-2006,2,7018,162,-1
14-09-2006,2,7132,2,-1
14-09-2006,2,7377,86,-1
14-09-2006,2,11290,2,-1
14-09-2006,2,11414,8,-1
14-09-2006,2,14425,13,-1
14-09-2006,2,17222,3006,-1
14-09-2006,2,18566,10,-1
14-09-2006,2,19918,518,-1
14-09-2006,2,27699,2,-1
14-09-2006,2,29863,7,-1
14-09-2006,2,30099,4,-1
14-09-2006,2,33260,6,-1
14-09-2006,2,33651,69,-1
14-09-2006,3,701,1,1
14-09-2006,3,4618,3,-1
14-09-2006,3,4732,1,-1
14-09-2006,3,4812,8,-1
14-09-2006,3,8820,5,-1
14-09-2006,3,11290,2,-1
14-09-2006,3,15290,2,-1
14-09-2006,3,21844,1,-1
14-09-2006,3,26496,3,-1
14-09-2006,3,27699,2,-1
14-09-2006,3,29550,1,-1
14-09-2006,4,701,2,1
14-09-2006,4,1916,3,1
14-09-2006,4,3561,2,-1
14-09-2006,4,4323,1,-1
14-09-2006,4,4618,1,-1
14-09-2006,4,4732,2,-1
14-09-2006,4,6428,1,-1
14-09-2006,4,7132,11,-1
14-09-2006,4,10796,42,-1
14-09-2006,4,11290,4,-1
14-09-2006,4,14778,7,-1
14-09-2006,4,15290,18,-1
14-09-2006,4,15409,1,-1
14-09-2006,4,23342,1,-1
14-09-2006,4,27699,2,-1
14-09-2006,4,29895,110,-1
14-09-2006,4,31976,82,-1
14-09-2006,4,33287,2,-1
14-09-2006,4,33651,153,-1
14-09-2006,6,701,1,1
14-09-2006,6,1668,6,1
14-09-2006,6,1916,1,1
14-09-2006,6,4134,2,-1
14-09-2006,6,4618,1,-1
14-09-2006,6,4732,2,-1
14-09-2006,6,4812,6,-1
14-09-2006,6,4837,1,-1
14-09-2006,6,8820,6,-1
14-09-2006,6,9808,4,-1
14-09-2006,6,11290,2,-1
14-09-2006,6,15290,2,-1
14-09-2006,6,21844,1,-1
14-09-2006,6,26496,2,-1
14-09-2006,6,27699,1,-1
14-09-2006,6,29550,2,-1
14-09-2006,6,33287,3,-1
14-09-2006,7,3,2,1
14-09-2006,7,209,10,1
14-09-2006,7,226,1,1
14-09-2006,7,852,4,1
14-09-2006,7,1668,5,1
14-09-2006,7,2152,23,-1
14-09-2006,7,3246,2,-1
14-09-2006,7,3428,6,-1
14-09-2006,7,3561,1,-1
14-09-2006,7,3575,1,-1
14-09-2006,7,3701,2,-1
14-09-2006,7,4134,1,-1
14-09-2006,7,4436,1,-1
14-09-2006,7,4814,1,-1
14-09-2006,7,6334,2,-1
14-09-2006,7,6432,1,-1
14-09-2006,7,6461,2,-1
14-09-2006,7,7859,2,-1
14-09-2006,7,8070,6,-1
14-09-2006,7,8075,2,-1
14-09-2006,7,9156,8,-1
14-09-2006,7,10683,1,-1
14-09-2006,7,10763,3,-1
14-09-2006,7,11479,15,-1
14-09-2006,7,11486,3,-1
14-09-2006,7,12179,1,-1
14-09-2006,7,12182,1,-1
14-09-2006,7,13749,1,-1
14-09-2006,7,13911,2,-1
14-09-2006,7,14425,19,-1
